被房产销售骗了这么多年！买期房要注意这些	 房产	 其他	 房产销售&&这么多年	 32	 1	 0.031
吴昕的新造型意外走红，何炅直呼：很漂亮，缺点就是走路得人扶着	 娱乐	 综艺	 吴昕&&何炅	 1	 0	 0.000
难得一见的佛山老照片	 摄影	 其他	 佛山&&照片	 3	 0	 0.000
伍子胥一生以灭了自己祖国为目标，为何却没人指责他	 历史	 中国历史	 伍子胥&&祖国	 1	 0	 0.000
2019浙江丽水青田县不动产登记中心编外招聘3人公告	 教育	 大学	 浙江丽水&&青田县&&不动产登记&&招聘	 11	 0	 0.000
再现国产好车，配1.6T顶尖引擎+6AT，不足8万不输哈弗H6	 汽车	 新车评测	 引擎&&6at&&哈弗h6	 842	 79	 0.094
投档线|分真不低！13省首批录取院校投档线出炉！快看你能否被录取~	 教育	 高中	 投档线&&院校投档线	 1	 0	 0.000
解决你的离线导航困扰，Explore APP上线！	 科技	 其他	 导航&&app	 3	 0	 0.000
奉贤一岁半女童被锁车内 民警消防快速破窗救人	 社会	 法律法制	 奉贤&&民警&&消防	 21	 0	 0.000
孩子会通过吃幽门螺旋杆菌病人的东西被传染吗？如何预防被感染！	 育儿	 儿童	 幽门螺旋杆菌&&传染&&预防	 59	 4	 0.068
「印象湖山」冰临盛夏·玩“冻”盛夏｜活动明日盛启	 体育	 CBA	 盛夏	 22	 1	 0.045
赢球、夺冠、建王朝！伦纳德和乔治正式亮相快船	 体育	 CBA	 王朝&&伦纳德&&乔治&&快船	 201	 7	 0.035
经常便秘可以用番泻叶吗？	 健康	 其他	 番泻叶	 39	 7	 0.179
霍顿、斯科特——你们输了的样子，真的很丑	 体育	 游泳	 霍顿&&斯科特	 49	 1	 0.020
痛心！广西一工人失足坠落身亡，事发前刚领完公司奖金	 社会	 法律法制	 广西&&工人&&失足&&坠落&&身亡&&公司	 634	 78	 0.123
分手后她给前男友“下降头”！结果却把自己害惨了	 情感	 恋爱	 分手&&她&&前男友	 258	 5	 0.019
桑榆学院摄影培训班开课啦	 教育	 其他	 学院&&培训班&&开课啦	 3	 0	 0.000
父欠债跑路，儿无辜被砍|化州警方侦破"4.30"寻衅滋事伤人案件，两凶手落网	 社会	 法律法制	 化州&&寻衅滋事&&凶手	 731	 41	 0.056
录取通知@武汉工程大学2019年高考录取情况统计表	 教育	 高中	 录取通知&&武汉工程大学&&高考录取	 206	 9	 0.044
桑植：路见不平三声吼，民警合力抬车	 动漫	 其他	 桑植&&民警	 7	 0	 0.000
王源可爱动图来袭，软乎小源在线弹“钢琴”	 时尚	 穿衣搭配	 王源&&动图&&小源&&钢琴	 1	 0	 0.000
搞笑段子：老爸打电话：闺女最近你怎么没跟我女婿吵架了	 搞笑	 搞笑	 搞笑段子	 41	 6	 0.146
张柏芝造型撞上舒淇，两大女星比美，才懂台妹与“仙女”的区别	 娱乐	 其他	 张柏芝&&舒淇&&台妹&&仙女	 1	 0	 0.000
淄博齐商银行多次被罚！这次是35万元，什么原因……	 社会	 其他	 淄博&&齐商银行	 225	 24	 0.107
妙用！牛黄解毒片的6种外敷新用途	 健康	 疾病防治	 牛黄解毒片&&外敷	 1	 0	 0.000
孕妈乘坐地铁刚想坐下，旁边大妈：孕妇出门不打车，坐什么地铁？	 育儿	 孕产	 孕妈&&地铁&&孕妇	 1	 0	 0.000
带你吃遍全球的最美味的网红冰淇淋，看完你想吃哪个？	 美食	 烘焙	 吃遍全球&&美味&&网红&&冰淇淋	 2	 0	 0.000
“北理工1号”卫星发射成功	 军事	 航空航天	 北理工&&卫星发射	 2	 0	 0.000
仙境烟台最全海滩攻略来了，从热门到小众总有一处适合你！	 旅行	 东南亚	 烟台	 1	 0	 0.000
太原小店区鼎龙湾国际海洋度假区，在售户型区间44~118㎡。价格尚未公布	 科学	 自然地理	 太原小店区&&龙湾国际&&海洋&&户型&&区间	 100	 2	 0.020
猎毒人：吕云飞安插楚门的6个卧底全部露面，有4人已与云鹏碰头！	 文化	 文学	 猎毒人&&吕云飞&&楚门&&卧底&&云鹏	 437	 0	 0.000
懂人不论人，一生做好人！	 情感	 其他	 	 140	 15	 0.107
鲁迅的10大名言，任何一句，都让人“无言以对”	 文化	 文学	 鲁迅&&名言	 58	 5	 0.086
举办酿酒技能大赛，助力营商环境人才建设	 教育	 职业教育	 酿酒&&大赛&&人才	 7	 0	 0.000
顺治为何痛恨母亲？原来孝庄做了见不得光的事，让母子俩反目成仇	 社会	 家庭情感	 顺治&&母亲&&孝庄&&光	 1	 0	 0.000
树妖竟真实存在，会伸出鬼手寻找猎物，能直接生吞下一头牛	 科学	 生物	 树妖&&真实&&存在&&鬼手&&猎物&&生吞	 2	 0	 0.000
新高考下，理化生组合是学霸的专属，中等生基本可以放弃这一科了	 教育	 留学	 新高考&&学霸&&中等生	 5537	 603	 0.109
鲲皇者，怒而飞，其翼若垂天之云！鲲皇养成指南	 游戏	 网游	 	 7	 0	 0.000
曝光！吉水县这几家单位存在隐患，消防现场突击检查曝光	 社会	 其他	 吉水县&&存在&&消防&&突击检查	 21	 1	 0.048
QQ系统能鉴定谁“暗恋你”，第二证据最铁，堪称暗恋“检测仪”	 情感	 恋爱	 qq&&暗恋你&&证据&&暗恋	 3038	 479	 0.158
绩溪县数据资源管理局定期开展反恐知识宣传	 财经	 保险	 绩溪县&&资源&&管理局&&反恐	 3	 0	 0.000
三观正！于晓光3年为母治病还120万，手指断了接上至今没知觉	 娱乐	 其他	 于晓光&&治病&&知觉	 84	 9	 0.107
湖南境内最有潜力的城市，不是株洲也不是郴州，未来不可估量	 旅行	 国内	 湖南&&株洲&&郴州	 1	 0	 0.000
会展论坛时尚活动：一周活动速递	 财经	 产经&&消费	 时尚	 43	 0	 0.000
7月3日衡水市部分区域停电信息	 民生	 国际社会	 停电信息	 3	 0	 0.000
黄金1418的多单继续持有，原油超跌反弹修正完毕了	 财经	 期货	 黄金&&原油&&超跌&&反弹修正	 2	 0	 0.000
「政和人社·服务不打烊」县人社局送政策下乡，送服务上门	 文化	 文学	 政和&&人社&&不打烊	 5	 0	 0.000
读旧书如老情人重逢，再读《什么是科学》	 旅行	 其他	 老情人&&重逢&&科学	 12	 0	 0.000
三伏天这么热，能不能给宝宝吹空调？医生：空调开错了迟早要生病	 育儿	 婴儿	 三伏天&&能不能&&空调&&医生	 1	 1	 1.000
农村野外长满“黄金果”，其果实色泽鲜艳，但食用方法得注意	 农业	 其他	 农村&&黄金果	 3	 0	 0.000
李佳琦随手晒的口红，却因价格太低被无视，网友:效果碾压阿玛尼！	 时尚	 化妆	 李佳琦&&口红&&阿玛尼	 193	 14	 0.073
柴犬不甘心被关在屋里，它破门而出，拆家技术不输二哈	 宠物	 其他	 柴犬&&二哈	 233	 14	 0.060
特斯拉(TSLA.US)谋求在印尼建设电池工厂，以削弱对松下的依赖	 汽车	 汽车行业	 特斯拉&&us&&印尼&&电池&&松下	 20	 1	 0.050
市县党委办公室主任座谈会召开	 时政	 其他	 党委办公室&&座谈会	 2	 0	 0.000
驾校练车要送包烟给教练吗？	 汽车	 其他	 驾校&&练车	 1489	 37	 0.025
中华历史人物汇：《湘江二妃：娥皇、女英》	 历史&&旅行	 其他	 湘江&&女英	 47	 1	 0.021
“妈妈，我把钱弄丢了”，两个妈妈的不同回答，影响孩子一生	 育儿	 早期教育	 妈妈	 1	 0	 0.000
颐颜坊中年女性，常吃海参的四个好处	 健康	 女性健康	 中年&&海参	 1	 0	 0.000
蓝钻启赋 天生为王 耀世登场 敬请期待！	 育儿	 婴儿	 蓝钻	 11	 0	 0.000
12生肖运势黄历7月22日！这些生肖财运来临！	 星座	 生肖	 12生肖&&运势&&黄历&&生肖&&财运	 1	 0	 0.000
重点关注丨汊河钢便桥连接线工程开工建设	 民生	 交通	 汊河&&钢便桥&&连接线&&开工	 2	 0	 0.000
金东各学校录取通知书个性十足	 教育	 小学	 金东&&学校&&录取通知书	 4	 0	 0.000
LOL：平A最难受的英雄，补兵就是要他命，冰鸟还不算什么	 游戏	 电竞	 冰鸟	 27	 1	 0.037
绥德今日天气	 其他	 其他	 绥德&&天气	 5	 3	 0.600
【除隐患 防事故 保大庆】州市交警组织危化品企业开展交通安全教育培训	 社会	 其他	 事故&&大庆&&交警&&危化品&&交通安全教育	 2	 0	 0.000
盘点动漫中姐姐吃醋现场，MM一族上榜！网友：一姬姐霸气好喜欢	 动漫	 其他	 mm一族	 74	 14	 0.189
7种农村常见可治病的野菜，你都吃过吗？	 健康	 中医	 农村&&治病&&野菜	 1	 0	 0.000
鸡丁做法做法简单超级好吃家常菜我就爱它	 美食	 食谱	 鸡丁&&家常菜	 44	 4	 0.091
怎样的骗术，能让阅历丰富的“大龄剩女”屡屡中招？	 社会	 其他	 骗术&&大龄剩女	 13	 0	 0.000
三世同堂？牡丹江的这些品质三居是你不错选择！	 家居	 装修	 三世&&牡丹江	 20	 1	 0.050
女生吃芒果的不同方法，矫情女要切成玫瑰花，吃货女直接吞	 美食	 其他	 芒果&&情女&&玫瑰花&&吃货	 4	 0	 0.000
A级通缉令！抓住一人奖10万！见到速报警	 社会	 其他	 a级通缉令&&报警	 81	 3	 0.037
夏日吃“三鲜”，健脾护心，清热解暑	 健康	 其他	 夏日&&三鲜&&护心&&清热解暑	 2	 0	 0.000
《哪吒之魔童降世》太乙真人说川普上热搜 配音者张珈铭川影毕业谢娜同学	 娱乐	 其他	 张珈铭	 8	 0	 0.000
日落余辉中，内江汉安东渡客船忙	 旅行	 国内	 余辉&&江汉&&客船	 1	 0	 0.000
突发：游乐机运转时中轴断裂，19岁女孩被抛出坠落	 科学	 自然地理	 坠落	 33	 3	 0.091
华人置业(00127.HK)将于8月2日举行董事会会议 以批准中期业绩公布	 财经	 其他	 华人置业&&hk&&董事会	 4	 1	 0.250
狗仔最不愿意跟拍5位明星，吴京上榜，最后一位倒贴也不拍	 娱乐	 其他	 狗仔&&跟拍&&吴京	 3	 0	 0.000
史上靖康之耻耻到什么程度，被俘的嫔妃公主遭遇甚至不如娼妓！	 历史	 中国历史	 靖康之耻&&公主&&娼妓	 33	 0	 0.000
男人到了50岁，若能做到“四戒”，等于给长寿点了“引路灯”	 健康	 养生	 四戒	 1	 0	 0.000
胡一天官宣新剧，女主竟是李现前女友，网友：这次一定追！	 娱乐	 电视	 胡一天&&官宣&&李现&&前女友&&追	 84	 6	 0.071
视钱如命的蟹老板不惜一切代价，竟只为海绵宝宝捡来的一块钱？	 搞笑	 搞笑	 钱&&蟹老板&&不惜一切&&海绵宝宝&&一块钱	 1	 0	 0.000
乐山一家4口在化粪池死亡 疑因沼气中毒	 国际	 其他	 乐山&&化粪池&&沼气	 2	 1	 0.500
丹江口人，你离开家乡多久了！泪奔	 旅行	 其他	 丹江口&&家乡	 10	 0	 0.000
大理原创歌曲征集评选活动宣传片震撼来袭	 文化	 旅游产业	 大理&&歌曲征集&&宣传片	 18	 0	 0.000
新款帕杰罗劲畅 7月25日发布	 汽车	 新车评测	 帕杰罗劲畅	 16	 2	 0.125
这场冒险的旅行，给了我最无价的东西	 游戏	 单机游戏	 	 1	 0	 0.000
这4位大满贯视后，蒋雯丽最稳，孙俪最年轻，她是最漂亮的！	 娱乐	 电视	 满贯&&蒋雯丽&&孙俪&&她&&漂亮	 2	 0	 0.000
合肥六中公布分科分班方案，理科分竞赛、实验和平行3班型	 教育	 高中	 合肥六中	 5	 0	 0.000
辉昂真没豪车命？6月德系轿车销量排行，CC实属不易/国人真爱德系	 汽车	 其他	 辉昂&&豪车&&轿车&&cc&&爱德	 2	 0	 0.000
中国最受欢迎的四所大学，游客比学生还多，你去过几所？	 旅行	 欧洲	 中国&&大学	 1	 0	 0.000
不烫、不染、只要学会这样扎头发就会很漂亮	 时尚	 发型	 扎头发&&漂亮	 4	 0	 0.000
最全！2019泰安各县市区高中录取分数线汇总！速速收藏	 教育	 其他	 泰安&&高中&&录取分数线&&收藏	 16	 0	 0.000
当韩商言亲佟年时，有谁注意到这一细节，网友：太走心了！	 娱乐	 明星	 韩商言&&佟年	 2124	 195	 0.092
原齐齐哈尔市委宣传部长，涉嫌受贿案开庭	 时政	 反腐打虎	 齐齐哈尔市委&&宣传部长&&开庭	 13	 6	 0.462
土耳其一机场手机电池爆炸引乘客恐慌逃命	 国际	 其他	 土耳其&&机场&&手机&&电池爆炸&&乘客&&恐慌	 20	 0	 0.000
华北黄淮高温不断局地40℃周后期南方再遭强降雨	 天气	 天气	 华北&&黄淮&&后期&&强降雨	 1	 0	 0.000
夏天到多给孩子吃“它”50一斤有点贵，但很值，孩子吃了身体好	 美食	 食谱	 夏天&&孩子	 16	 0	 0.000
日本考古界最大的丑闻:一人造假骗过全日本，事发后教科书最尴尬	 国际	 其他	 日本&&考古&&丑闻	 207	 14	 0.068
河北人，常吃这6种“长寿米”，助眠补血，营养加倍！	 健康	 养生	 河北&&长寿米	 9	 1	 0.111
刚火的文梦洋身材真好看，这腰肢和身高不成比例啊	 娱乐	 明星	 文梦洋&&腰肢	 10	 0	 0.000
南昌普惠性幼儿园为何推行缓慢 难点有点多……	 房产	 房地产行业	 南昌&&普惠性幼儿园	 2	 0	 0.000
临汾涝洰河公园东园被“废渣垃圾山”包围	 民生	 环保	 临汾&&公园&&东园&&废渣&&垃圾山	 75	 3	 0.040
3000年前，古人的表情包能砸死人	 文化	 文物	 古人&&表情包	 7	 0	 0.000
女排国家队那个边缘女孩横空出世，夺大奖后要求网友给自己改昵称	 体育	 排球	 女排&&昵称	 2	 0	 0.000
宇宙地镇筑牢防溺水安全网	 社会	 其他	 宇宙地镇&&安全网	 1	 0	 0.000
湖口行政服务中心大厅设有18个服务窗口…	 文化	 文化音乐	 湖口&&行政服务中心	 57	 0	 0.000
【关注】还敢“外收”、捂盘惜售？南宁严查房市乱象，12家房企挨了	 民生	 食品	 惜售&&南宁&&房市	 35	 0	 0.000
祖国有我，我有祖国|人民论坛	 星座	 生肖	 祖国&&有我&&人民论坛	 117	 1	 0.009
王者荣耀：世冠奖池开启，九成九的玩家都是钻石，天选之子才是它	 游戏	 单机游戏	 王者荣耀&&玩家&&钻石&&天选之子	 2	 0	 0.000
[小安说车]长安CS35plus自动畅联车主，不后悔选择你	 汽车	 新车评测	 小安&&说车&&长安cs35	 1	 0	 0.000
泽星投资拟清仓所持老百姓29.78%股份蛰伏12年套现55亿元	 财经	 股票证券	 星投资&&老百姓&&蛰伏&&套现	 1	 0	 0.000
“可以在邵阳买三套房了！”男子花6块买彩票中220万！	 彩票	 其他	 邵阳&&套房&&彩票	 160	 22	 0.138
杨幂讽刺某些导演：我还在试的阶段，他就过来说演的真好	 娱乐	 电影	 杨幂&&我还在	 1	 0	 0.000
热身赛-曼城6-1杰志 萨内2球斯特林席尔瓦传射	 体育	 其他	 曼城&&杰志&&萨内&&斯特林&&席尔瓦	 81	 10	 0.123
昨天区长来和平这个社区...	 民生	 社保	 和平&&社区	 8	 0	 0.000
尼尔机械纪元开启折扣活动 历史最低价183元	 游戏	 单机游戏	 尼尔机械纪元&&历史	 9	 0	 0.000
好消息！和田至喀什增开特快旅客列车4个小时到达和田人出行更方便了！	 民生	 交通	 喀什&&特快&&旅客列车	 1	 0	 0.000
小卡没来更好？湖人还在酝酿大动作，昔日FMVP成争冠最后一块拼图	 体育	 NBA	 湖人&&fmvp&&最后一块拼图	 21	 4	 0.190
杀虫车来了！家住这些路段的郴州人要注意	 社会	 其他	 车来了&&郴州	 26	 0	 0.000
《赛博朋克2077》“四大主义”海报开售 小姐姐很可爱！	 游戏	 游戏介绍	 赛博朋克2077&&海报&&姐姐	 1	 0	 0.000
激烈！容县城西路路段数名男子一言不合就开打！	 社会	 法律法制	 	 38	 2	 0.053
梦泪为何爱上梦嫂？AG超玩会加起来技术却被梦嫂一个人带飞！	 游戏	 电竞	 梦泪&&ag&&技术&&带飞	 193	 19	 0.098
直男最嫌弃的4种妆容，有你爱画的吗？	 时尚	 化妆	 直男&&妆容	 10	 0	 0.000
被拱参选2020，韩国瑜：我头好昏，我去拜年	 时政	 国际时政	 韩国	 2	 0	 0.000
教科书上淹不死人的“海”，为什么没人去游泳了？	 体育	 游泳	 不死人	 2	 0	 0.000
小说：能让她怦然心动，只有两样东西，一是帅哥，二就是金钱	 情感	 其他	 小说&&她&&怦然心动&&帅哥&&金钱	 41	 6	 0.146
演技卓绝的和蔼大叔，陈建斌虽貌不出众，角色却魅力十足	 娱乐	 电视	 大叔&&陈建斌&&魅力十足	 1	 0	 0.000
“南韩神颜”郑秀妍美炸！一袭露肩红裙太惊艳，纤细天鹅颈成焦点	 娱乐	 韩娱	 南韩&&郑秀妍&&一袭&&露肩&&惊艳&&天鹅颈	 169	 14	 0.083
象州消防知识学堂|夏季防蚊，这些知识要懂	 生活百科	 生活百科	 象州&&消防知识&&夏季&&防蚊	 18	 0	 0.000
淮南文化寻旅唤起两岸同胞情	 文化	 文物	 淮南&&文化&&两岸同胞	 22	 0	 0.000
省考公务员补录229人！阳新有岗位！	 教育	 职业教育	 省考公务员&&补录&&阳新	 5	 0	 0.000
国外街边“巨无霸”烤肉串小吃，一串有15斤重，一天卖出500斤！	 美食	 其他	 巨无霸&&烤肉&&小吃&&一天	 1	 0	 0.000
东营市东营区黄河路街道召开差异化考核会议	 房产	 房地产行业	 东营市&&东营区&&黄河路街道&&差异化&&考核	 35	 0	 0.000
父亲瘫痪在床，她为拍戏养家却遭封杀，今凭实力复出片约不断！	 娱乐	 明星	 父亲&&她&&拍戏&&封杀&&复出	 99	 14	 0.141
出行注意！即日起，钟山区公园路、菁兴路单向通行	 民生	 环保	 钟山区	 2	 0	 0.000
普兰店区召开招商引资项目问题协调调度会	 时政	 国内	 普兰店区&&招商引资&&调度	 1	 0	 0.000
想吃豆腐脑不用买了，教你在家做，简单美味，老人和小孩都爱吃	 美食	 食谱	 豆腐脑&&美味&&老人	 173	 12	 0.069
广西南宁一8岁男童误拧三轮车油门，竟然被撞致面部撕裂	 育儿	 儿童	 广西南宁&&三轮车	 113	 2	 0.018
雷佳音曾拒绝出演《我的前半生》，自曝搞笑理由，网友：你就逗吧	 娱乐	 其他	 雷佳音&&出演&&我的前半生&&搞笑	 765	 79	 0.103
【专题】苏陕扶贫系列报道（一）苏州太仓帮扶西安周至猕猴桃产业发展	 农业	 农村	 扶贫&&苏州&&太仓&&西安&&周至猕猴桃&&产业发展	 2	 0	 0.000
这家隐藏在胡同里的锅贴店，没有老济南人的带路你根本找不着	 美食	 其他	 胡同&&锅贴&&济南	 939	 47	 0.050
“make water”不是“倒水”，更不是“沏茶”，表达错了特尴尬！	 教育	 初中	 倒水&&沏茶	 40	 2	 0.050
50岁陈小艺近照，儿子帅气迷人像霍尊，老公才华横溢捧红了倪大红	 娱乐	 明星	 陈小艺&&霍尊&&倪大红	 2	 1	 0.500
斗破苍穹第三季：美杜莎注意到萧炎的能力，药老实力开始出现滑坡	 动漫	 其他	 斗破苍穹&&美杜莎&&萧炎&&药老&&滑坡	 16	 0	 0.000
公积金贷款普惠同享 友其屋推出在线缴存服务	 房产	 楼市	 公积金贷款&&普惠	 17	 0	 0.000
艾灸有扶正祛邪、温通经络的作用	 健康	 中医	 艾灸&&通经络	 773	 73	 0.094
黄磊做饭真的好吃？看到陈赫碗里的剩饭，网友：实力“打脸”	 娱乐	 综艺	 黄磊&&陈赫&&剩饭	 10	 2	 0.200
两位浙大毕业生，靠什么拿华为百万年薪	 教育	 留学	 浙大&&毕业生&&华为&&百万年薪	 697	 44	 0.063
纸浆7月存在短暂蜜月期，后期走势仍有寻底压力	 财经	 期货	 存在&&蜜月&&后期&&走势	 1	 0	 0.000
泰安市在全省创业培训讲师大赛决赛中取得优异成绩	 教育	 职业教育	 泰安市&&创业培训&&讲师&&大赛	 18	 0	 0.000
最近“火罐紫”很流行吗？当张艺兴染了之后，网友：也就你敢	 娱乐&&时尚	 中国娱乐	 火罐&&张艺兴	 1	 0	 0.000
金发科技：已耗资5.45亿元回购4.01%股份	 财经	 企业动向	 金发科技	 1	 0	 0.000
怎么天气越热，女明星们越爱穿针织	 时尚	 穿衣搭配	 天气&&越爱&&针织	 38	 4	 0.105
加拿大视光专家梁庆源来衡科研惠民	 科学	 生命医学	 加拿大&&庆源&&科研&&惠民	 46	 2	 0.043
湖南湘潭县为何有块飞地？	 旅行	 国内	 湖南&&湘潭县&&飞地	 2	 1	 0.500
枭龙的最强对手要来了：印度阵风将在9月交付，部署地点引发热议	 军事	 国际	 枭龙&&最强对手&&印度&&交付	 259	 10	 0.039
小米美女员工贪污700万，期权被没收，公安机关都出手了	 职场	 职场技巧	 小米&&美女&&贪污&&期权&&公安机关	 74	 5	 0.068
祝贺！吉林大学第一医院获国家级新称号	 健康	 初中教育	 吉林大学第一医院	 4	 0	 0.000
黎姿的酒窝，蒋勤勤的桃花眼，这几位女星可真是天生长着美人骨	 娱乐	 欧美	 黎姿&&酒窝&&蒋勤勤&&桃花眼&&美人骨	 205	 11	 0.054
海军西安舰将抵圣彼得堡参加俄海军日阅兵，中途曾遭英国军舰监视	 军事	 国际	 西安舰&&圣彼得堡&&非正式&&俄海军&&阅兵	 60	 0	 0.000
市局召开不动产交易登记改革推进会	 房产	 楼市	 不动产&&登记	 43	 0	 0.000
专家号与普通号的区别，这4个解释，让你彻底明白	 健康	 女性健康	 	 4	 0	 0.000
为啥无证驾驶？老汉：我送教练2000块他答应包过，后来他去世了	 社会	 法律法制	 无证驾驶&&后来	 5	 0	 0.000
是否能逆袭？中兴光速发布5G手机售价4999元	 科技	 手机	 逆袭&&中兴&&5g手机	 5	 0	 0.000
52岁最有气质港姐，被骗财骗色后至今单身，有什么好被嘲的？	 娱乐	 明星	 色后	 5	 0	 0.000
直行车道正常行驶也扣分？交警：没看到这个标志吗	 汽车	 用车	 直行车道	 1	 0	 0.000
写暑假作业必不可少的4首燃爆神曲，霉霉上榜一首，第一燃爆神经	 娱乐	 娱乐音乐	 暑假作业&&燃爆&&神曲&&霉霉	 778	 104	 0.134
90后00后能否扛得起互联网这个大旗呢？	 科技	 其他	 90后&&00后&&互联网&&大旗	 1	 0	 0.000
火把节来临，大理古城继续禁止燃烧火把	 民生	 其他	 火把节&&大理古城&&燃烧	 3	 0	 0.000
小八卦，肖战要和杨紫合作了？倪妮李宇春闹掰？	 娱乐	 其他	 八卦&&肖战&&杨紫&&倪妮&&李宇春	 716	 91	 0.127
基层法庭庭长充满人情味和家长里短的一天......	 社会	 其他	 法庭&&一天	 1	 0	 0.000
猎杀丧尸“三件套”，这些不同寻常的冷兵器，竟能让丧尸枉为人！	 游戏	 单机游戏	 猎杀&&丧尸&&冷兵器	 1888	 382	 0.202
任达华在活动现场遭刺伤，53岁嫌疑男被当场制伏 经纪方：手术成功，伤情稳定	 社会	 法律法制	 任达华&&嫌疑&&手术&&伤情	 1	 1	 1.000
山南利好！总投资5亿元大项目签约落户	 房产	 房地产行业	 山南&&投资	 46	 5	 0.109
2悍将已离队？郎平爱将仅剩16人，1人命运已注定，2人仍存竞争	 体育	 排球	 命运&&注定	 764	 73	 0.096
万亩花海，高山花园，神圣天池，这个夏天去长白山吹天然空调吧	 旅行	 国内	 花海&&高山花园&&天池&&这个夏天&&长白山&&空调	 1	 0	 0.000
由于传销组织猖獗催生了反传销组织要价9800捞出一人	 社会	 法律法制	 传销组织	 28	 2	 0.071
别克拼了！它又降4.3万 比雅阁大一圈 车长超5米配双层隔音玻璃！	 汽车	 其他	 别克&&雅阁&&车长	 1	 0	 0.000
一个愿意为张学良跳入火坑的女人，让戴笠都感到敬佩，她是谁？	 历史	 中国历史	 张学良&&戴笠&&她是谁	 1	 0	 0.000
张家界这条古街，本地人在这里跳广场舞，游客喜欢在这里吃饭	 旅行	 其他	 张家界&&古街&&本地&&广场舞	 5	 0	 0.000
甘油三酯太高怎么办？晚饭牢记3吃、2不吃，甘油三酯慢慢降下来	 健康	 养生	 甘油	 1	 0	 0.000
一副市长在菏泽被判13年	 时政	 反腐打虎	 市长&&菏泽	 9	 2	 0.222
小说：傻子女人走进深山，五年后，为什么会产下一女婴	 情感	 恋爱	 小说&&傻子&&女婴	 2	 0	 0.000
香妃过世18年，他早已结婚生子，却是年年来为她扫墓的痴心人	 娱乐	 明星	 香妃&&生子&&年年&&她&&扫墓	 1	 0	 0.000
本以为欧阳娜娜超惊艳，但是看到合照后，网友:姐妹3人她最丑！	 娱乐	 明星	 欧阳娜娜&&惊艳&&合照&&她	 1	 1	 1.000
紧急！大暴雨突袭山西！超50毫米降水！多路段积水严重！接下来还有	 其他	 其他	 大暴雨&&突袭&&山西	 131	 20	 0.153
昨夜今晨世界都发生了什么 7月3号	 其他	 其他	 	 1	 0	 0.000
孙中山先生最新修复彩色老照片大全	 历史	 中国历史	 孙中山&&照片	 36	 4	 0.111
36 岁未婚大龄女，不找对象偏偏要学编程|程序员有话说	 科技	 it技术	 找对象&&编程&&程序员	 9	 0	 0.000
中兴天机10Pro 5G版售价公布，4999元你会入手吗？	 科技	 手机	 中兴天机10&&pro&&5g	 1	 0	 0.000
紫色优雅长裙室内摄影，薄纱裙摆很是惹眼！	 时尚	 穿衣搭配	 紫色&&优雅&&长裙&&室内摄影&&薄纱&&裙摆&&惹眼	 2	 1	 0.500
宝坻区：深化文旅产业扶贫协作 推动扶贫攻坚见实效	 农业	 其他	 宝坻区&&扶贫协作&&扶贫	 92	 3	 0.033
无锡人睡一觉直达兰州！看遍西北美景…	 旅行	 国内	 无锡&&兰州	 2	 0	 0.000
从追着喂到自己吃饭，聪明的父母只需要做到这5点	 育儿	 亲子	 追	 12154	 339	 0.028
《何以为家》这部电影告诉我们：天下有不是的父母	 娱乐	 电影	 何以为家&&电影&&我们&&天下	 5	 0	 0.000
因春晚走红的丫蛋离婚净身出户，放弃孩子抚养权，现憔悴当主播	 娱乐	 明星	 春晚&&丫蛋&&离婚&&净身出户&&抚养权&&主播	 1	 0	 0.000
村民喂鸡的“破碗”卖了80块钱，专家鉴定：最少2亿！	 游戏&&旅行	 其他	 	 2	 1	 0.500
喝几口水上乐园池水！28岁男子冒红斑呼吸衰竭，换肺瘦仅剩骨头	 健康	 养生	 水上乐园&&红斑&&呼吸衰竭&&肺&&骨头	 23	 1	 0.043
石鼓区：全力组织开展灾后生产自救	 农业	 农村	 石鼓区	 4	 0	 0.000
张柏芝一家人海外度假，与两儿子同框玩亲亲，大秀母子温馨亲情	 娱乐	 其他	 张柏芝&&一家人&&亲亲&&亲情	 2	 1	 0.500
这个村子很牛逼，村民随便跨境出国，不小心上个厕所就出国了！	 旅行	 其他	 村子&&跨境&&厕所	 8	 1	 0.125
98㎡日式原木风，远离嘈杂，惬意生活	 家居	 装修	 原木	 2	 0	 0.000
影版《神雕侠侣》片场照：张馨予复出演小龙女，腰肢纤细仙气飘飘	 娱乐	 电视	 神雕侠侣&&片场&&张馨予&&复出&&小龙女&&腰肢&&飘飘	 1995	 351	 0.176
顺德这个司机要火了！谁认识他！	 社会	 交通事故	 顺德	 34	 5	 0.147
交通部确认：驾照将迎来3大改革！有驾照的偷着乐：终于赶上好事	 汽车	 用车	 交通部&&驾照	 26	 2	 0.077
《神雕侠侣2》明日公测 张馨予分饰小龙女李莫愁	 娱乐	 电视	 神雕侠侣2&&公测&&张馨予&&小龙女&&李莫愁	 20	 1	 0.050
美方刚拒绝土方F35单子，又拒绝沙特和阿联酋，简直是祸不单行	 时政	 国际时政	 土方&&f35&&沙特&&阿联酋	 8	 0	 0.000
靖边县教体局关于公布对已审批的73家校外培训机构颁发第二批次办学许可证名单的通知	 教育	 小学	 靖边县&&教体局&&审批&&校外培训机构&&办学&&许可证&&名单	 13	 0	 0.000
调漂干货！怪不得野钓总没口，原来是你方法没用对！	 体育	 其他	 调漂&&干货&&野钓&&原来是你	 188	 17	 0.090
